Drug,Drug Mechanism,Target Gene(s),Drug Constrained Regulon Activity,Drug Constrained Program Activity,All Regulon(s),Overactive Regulon(s),Underactive Regulon(s),All Program(s),Overactive Program(s),Underactive Program(s),Regulon Activity Summary,Program Activity Summary,Mutations,Regulators,MINER Target Type,max_glioblastoma.multiforme_phase,Other FDA Appr.,TargetMutatedInPatient,MutatedInPatient,TargetType,MutatedDetail,Drug Action,Molecule Type,Target Class,Toxicity Class,MEDDRA Code,CHEMBL_ID,Reactome,GO,Hallmarks
DORZOLAMIDE,Carbonic anhydrase II inhibitor,CA2,1,1,"1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747","1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747",NA,"48,91","48,91",NA,O: 15 U: 0 A: 15,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL218490,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
DORZOLAMIDE HYDROCHLORIDE,Carbonic anhydrase II inhibitor,CA2,1,1,"1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747","1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747",NA,"48,91","48,91",NA,O: 15 U: 0 A: 15,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL1201162,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
BRINZOLAMIDE,Carbonic anhydrase II inhibitor,CA2,1,1,"1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747","1069,1359,1415,1638,1939,1959,1977,2007,2031,2084,2093,2106,32,405,747",NA,"48,91","48,91",NA,O: 15 U: 0 A: 15,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL220491,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
ELIGLUSTAT,Ceramide glucosyltransferase inhibitor,UGCG,1,1,"1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78","1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78",NA,"10,43,47","10,43,47",NA,O: 51 U: 0 A: 51,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL2110588,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
MIGLUSTAT,Ceramide glucosyltransferase inhibitor,UGCG,1,1,"1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78","1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78",NA,"10,43,47","10,43,47",NA,O: 51 U: 0 A: 51,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL1029,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
ELIGLUSTAT TARTRATE,Ceramide glucosyltransferase inhibitor,UGCG,1,1,"1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78","1144,126,1399,1412,1534,1775,1796,1835,186,1968,1998,2025,2050,2081,2122,2152,2226,2238,2247,2293,2421,2466,2484,2522,2564,2611,2687,2709,2742,2792,2855,2975,3163,3189,3205,3293,3386,3395,3434,3664,3713,3718,449,499,56,584,691,723,760,773,78",NA,"10,43,47","10,43,47",NA,O: 51 U: 0 A: 51,O: 3 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL4297066,NA:NA:NA:NA:NA,GO_CELLULAR_RESPONSE_TO_NUTRIENT:GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS:GO_LIPID_LOCALIZATION:GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS:GO_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,HALLMARK_ANGIOGENESIS:HALLMARK_TNFA_SIGNALING_VIA_NFKB
FLUMATINIB,Tyrosine-protein kinase ABL inhibitor,ABL1,1,1,"1011,1034,1092,1152,1180","1011,1034,1092,1152,1180",NA,65,65,NA,O: 5 U: 0 A: 5,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545413,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_REMODELING:GO_PEPTIDYL_LYSINE_MODIFICATION,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
NILOTINIB HYDROCHLORIDE MONOHYDRATE,Tyrosine-protein kinase ABL inhibitor,ABL1,1,1,"1011,1034,1092,1152,1180","1011,1034,1092,1152,1180",NA,65,65,NA,O: 5 U: 0 A: 5,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL1201740,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_REMODELING:GO_PEPTIDYL_LYSINE_MODIFICATION,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
REBASTINIB,Tyrosine-protein kinase ABL inhibitor,ABL1,1,1,"1011,1034,1092,1152,1180","1011,1034,1092,1152,1180",NA,65,65,NA,O: 5 U: 0 A: 5,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL1738757,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_REMODELING:GO_PEPTIDYL_LYSINE_MODIFICATION,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
NILOTINIB,Tyrosine-protein kinase ABL inhibitor,ABL1,1,1,"1011,1034,1092,1152,1180","1011,1034,1092,1152,1180",NA,65,65,NA,O: 5 U: 0 A: 5,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,Cardiotoxicity,10007541,CHEMBL255863,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_REMODELING:GO_PEPTIDYL_LYSINE_MODIFICATION,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
ASCIMINIB,Tyrosine-protein kinase ABL inhibitor,ABL1,1,1,"1011,1034,1092,1152,1180","1011,1034,1092,1152,1180",NA,65,65,NA,O: 5 U: 0 A: 5,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL4208229,Chromatin modifying enzymes:Chromatin organization:RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known:Transcriptional regulation by RUNX1:Transcriptional Regulation by TP53,GO_CHROMATIN_DISASSEMBLY:GO_PROTEIN_DNA_COMPLEX_DISASSEMBLY:GO_COVALENT_CHROMATIN_MODIFICATION:GO_CHROMATIN_REMODELING:GO_PEPTIDYL_LYSINE_MODIFICATION,HALLMARK_MITOTIC_SPINDLE:HALLMARK_G2M_CHECKPOINT
LONAFARNIB,Protein farnesyltransferase inhibitor,"FNTA,FNTB",1,0.9333333333333333,"1012,1362,1522,1553,175,1804,2188,2208,2233,2241,2279,2325,437,602,890","1012,1362,1522,1553,175,1804,2188,2208,2233,2241,2279,2325,437,602,890",NA,"0,13,90,152","0,13,90",NA,O: 15 U: 0 A: 15,O: 3 U: 0 A: 4,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL298734,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.:Respiratory electron transport:The citric acid (TCA) cycle and respiratory electron transport:Mitochondrial translation initiation:Mitochondrial translation elongation",GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT:GO_OXIDATIVE_PHOSPHORYLATION:GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN:GO_CELLULAR_RESPIRATION:GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SIMTUZUMAB,Lysyl oxidase homolog 2 inhibitor,LOXL2,1,0,3090,3090,NA,152,NA,NA,O: 1 U: 0 A: 1,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Enzyme,,,CHEMBL2109667,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE
ME-344,Mitochondrial complex I (NADH dehydrogenase) inhibitor,NDUFA13,1,0,"865,881,890,902,907","865,881,890,902,907",NA,152,NA,NA,O: 5 U: 0 A: 5,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545320,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.:The citric acid (TCA) cycle and respiratory electron transport:Respiratory electron transport:Complex I biogenesis:Mitochondrial translation initiation",GO_OXIDATIVE_PHOSPHORYLATION:GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT:GO_ATP_METABOLIC_PROCESS:GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN:GO_ELECTRON_TRANSPORT_CHAIN,HALLMARK_OXIDATIVE_PHOSPHORYLATION:HALLMARK_DNA_REPAIR:HALLMARK_MYC_TARGETS_V1
FGI-101-1A6,Tumor susceptibility gene 101 protein inhibitor,TSG101,1,0,"881,890","881,890",NA,152,NA,NA,O: 2 U: 0 A: 2,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Unclassified protein,,,CHEMBL2109593,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.:The citric acid (TCA) cycle and respiratory electron transport:Respiratory electron transport:Complex I biogenesis:Mitochondrial translation initiation",GO_OXIDATIVE_PHOSPHORYLATION:GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT:GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN:GO_ATP_METABOLIC_PROCESS:GO_ELECTRON_TRANSPORT_CHAIN,HALLMARK_OXIDATIVE_PHOSPHORYLATION:HALLMARK_DNA_REPAIR:HALLMARK_MYC_TARGETS_V1
VATELIZUMAB,Integrin alpha-2 antagonist,ITGA2,1,1,1169,1169,NA,11,11,NA,O: 1 U: 0 A: 1,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Antibody,Membrane receptor,,,CHEMBL1743086,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,HALLMARK_COAGULATION:HALLMARK_APICAL_JUNCTION:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MIGLITOL,Maltase-glucoamylase inhibitor:Lysosomal alpha-glucosidase inhibitor,GAA,1,0,"252,72","252,72",NA,2,NA,NA,O: 2 U: 0 A: 2,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL1561,NA:NA:NA:NA:NA,GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS:NA:NA:NA:NA,
DUVOGLUSTAT,Lysosomal alpha-glucosidase stabiliser,GAA,1,0,"252,72","252,72",NA,2,NA,NA,O: 2 U: 0 A: 2,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,STABILISER,Small molecule,Enzyme,,,CHEMBL307429,NA:NA:NA:NA:NA,GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS:NA:NA:NA:NA,
DUVOGLUSTAT HYDROCHLORIDE,Lysosomal alpha-glucosidase stabiliser,GAA,1,0,"252,72","252,72",NA,2,NA,NA,O: 2 U: 0 A: 2,O: 0 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,STABILISER,Small molecule,Enzyme,,,CHEMBL460785,NA:NA:NA:NA:NA,GO_MHC_CLASS_II_BIOSYNTHETIC_PROCESS:NA:NA:NA:NA,
VARESPLADIB,Phospholipase A2 group IIA inhibitor,PLA2G2A,1,1,"2149,2411","2149,2411",NA,12,12,NA,O: 2 U: 0 A: 2,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Small molecule,Enzyme,,,CHEMBL148674,Neutrophil degranulation:Glycogen metabolism:Metabolism of carbohydrates:NA:NA,NA:NA:NA:NA:NA,
VONAPANITASE,Elastin proteolytic enzyme,ELN,1,1,1036,1036,NA,89,89,NA,O: 1 U: 0 A: 1,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,PROTEOLYTIC ENZYME,Enzyme,Structural protein,,,CHEMBL3545070,NA:NA:NA:NA:NA,NA:NA:NA:NA:NA,
GSK2798745,Transient receptor potential cation channel subfamily V member 4 antagonist,TRPV4,1,1,3560,3560,NA,71,71,NA,O: 1 U: 0 A: 1,O: 1 U: 0 A: 1,TRPV4,HSF2,Mutation_Gene,NA,TRUE,FALSE,FALSE,Mutation_Gene,,ANTAGONIST,Small molecule,Ion channel,,,CHEMBL3707225,NA:NA:NA:NA:NA,GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE:NA:NA:NA:NA,
NESVACUMAB,Angiopoietin-2 inhibitor,ANGPT2,0.9615384615384616,1,"1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3377,3424,3597,3645,42,646,710,752,818","1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3424,3597,3645,42,646,710,752,818",NA,44,44,NA,O: 25 U: 0 A: 26,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Unclassified protein,,,CHEMBL2108678,Other semaphorin interactions:NA:NA:NA:NA,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE:GO_REGULATION_OF_AXON_GUIDANCE:GO_NEPHRON_DEVELOPMENT:GO_UROGENITAL_SYSTEM_DEVELOPMENT,HALLMARK_TNFA_SIGNALING_VIA_NFKB
MEDI-3617,Angiopoietin-2 inhibitor,ANGPT2,0.9615384615384616,1,"1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3377,3424,3597,3645,42,646,710,752,818","1339,1419,1444,1689,1709,1872,2060,2132,2738,2782,2800,2864,2874,2995,3089,3164,3220,3424,3597,3645,42,646,710,752,818",NA,44,44,NA,O: 25 U: 0 A: 26,O: 1 U: 0 A: 1,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Unclassified protein,,,CHEMBL2109298,Other semaphorin interactions:NA:NA:NA:NA,GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE:GO_REGULATION_OF_AXON_GUIDANCE:GO_NEPHRON_DEVELOPMENT:GO_UROGENITAL_SYSTEM_DEVELOPMENT,HALLMARK_TNFA_SIGNALING_VIA_NFKB
MK-8353,MAP kinase ERK1 inhibitor:MAP kinase ERK2 inhibitor,"MAPK1,MAPK3",0.95,0.7,"1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,287,3188,3221,721,756","1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,3188,3221,721,756",NA,"125,126",125,126,O: 19 U: 0 A: 20,O: 1 U: 1 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545001,Intrinsic Pathway for Apoptosis:Signaling by Insulin receptor:Signaling by high-kinase activity BRAF mutants:MAP2K and MAPK activation:Negative regulation of MAPK pathway,GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION:GO_REGULATION_OF_PH:GO_ORGANELLE_INHERITANCE:GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS:GO_REGULATION_OF_CELLULAR_PH,
ULIXERTINIB,MAP kinase ERK2 inhibitor:MAP kinase ERK1 inhibitor,"MAPK1,MAPK3",0.95,0.7,"1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,287,3188,3221,721,756","1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,3188,3221,721,756",NA,"125,126",125,126,O: 19 U: 0 A: 20,O: 1 U: 1 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL3545022,Intrinsic Pathway for Apoptosis:Signaling by Insulin receptor:Signaling by high-kinase activity BRAF mutants:MAP2K and MAPK activation:Negative regulation of MAPK pathway,GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION:GO_REGULATION_OF_PH:GO_ORGANELLE_INHERITANCE:GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS:GO_REGULATION_OF_CELLULAR_PH,
RAVOXERTINIB,MAP kinase ERK2 inhibitor:MAP kinase ERK1 inhibitor,"MAPK1,MAPK3",0.95,0.7,"1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,287,3188,3221,721,756","1164,1194,1507,1531,1633,1672,1694,1776,1903,2018,2047,2218,2417,2705,2803,3188,3221,721,756",NA,"125,126",125,126,O: 19 U: 0 A: 20,O: 1 U: 1 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Small molecule,Enzyme,,,CHEMBL3544964,Intrinsic Pathway for Apoptosis:Signaling by Insulin receptor:Signaling by high-kinase activity BRAF mutants:MAP2K and MAPK activation:Negative regulation of MAPK pathway,GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION:GO_REGULATION_OF_PH:GO_ORGANELLE_INHERITANCE:GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS:GO_REGULATION_OF_CELLULAR_PH,
VANUCIZUMAB,Vascular endothelial growth factor A inhibitor:Angiopoietin-2 inhibitor,"ANGPT2,VEGFA",0.9387755102040817,0.9591836734693877,"1074,1119,1221,1226,1330,1339,1419,1444,1689,1709,1774,1872,2060,2132,2738,2782,2800,2864,2874,2946,2956,2995,3089,3164,3220,3377,3424,3597,3645,42,491,543,646,710,752,818","1119,1221,1330,1339,1419,1444,1689,1709,1774,1872,2060,2132,2738,2782,2800,2864,2874,2946,2956,2995,3089,3164,3220,3424,3597,3645,42,491,543,646,710,752,818",NA,"35,44,169","44,169",NA,O: 33 U: 0 A: 36,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR:INHIBITOR,Antibody,Secreted protein:Unclassified protein,,,CHEMBL3545259,"Metabolism of carbohydrates:Glycogen synthesis:Plasma lipoprotein assembly, remodeling, and clearance:Other semaphorin interactions:NA",GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_RESPONSE_TO_OXYGEN_LEVELS:GO_UROGENITAL_SYSTEM_DEVELOPMENT:GO_NEPHRON_DEVELOPMENT:GO_NEURON_PROJECTION_GUIDANCE,HALLMARK_HYPOXIA:HALLMARK_MTORC1_SIGNALING:HALLMARK_TNFA_SIGNALING_VIA_NFKB
FORIGERIMOD,Heat shock cognate 71 kDa protein inhibitor,HSPA8,0.9333333333333333,0.8333333333333334,"1012,1157,1196,1522,1553,1606,1804,2006,215,2183,2198,2208,2233,2240,2241,2265,2279,2304,2325,2370,2393,2404,2704,291,3634,3679,437,461,602,637","1012,1157,1196,1522,1553,1606,1804,2006,215,2183,2198,2208,2233,2241,2265,2279,2304,2325,2370,2393,2404,2704,291,3634,437,461,602,637",NA,"13,90,128","13,90",NA,O: 28 U: 0 A: 30,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Protein,Other cytosolic protein,,,CHEMBL3989409,NA:NA:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION:GO_REGULATION_OF_PLATELET_ACTIVATION,
FORIGERIMOD ACETATE,Heat shock cognate 71 kDa protein inhibitor,HSPA8,0.9333333333333333,0.8333333333333334,"1012,1157,1196,1522,1553,1606,1804,2006,215,2183,2198,2208,2233,2240,2241,2265,2279,2304,2325,2370,2393,2404,2704,291,3634,3679,437,461,602,637","1012,1157,1196,1522,1553,1606,1804,2006,215,2183,2198,2208,2233,2241,2265,2279,2304,2325,2370,2393,2404,2704,291,3634,437,461,602,637",NA,"13,90,128","13,90",NA,O: 28 U: 0 A: 30,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Protein,Other cytosolic protein,,,CHEMBL3989801,NA:NA:NA:NA:NA,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY:GO_GLYCOLIPID_CATABOLIC_PROCESS:GO_CERAMIDE_CATABOLIC_PROCESS:GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION:GO_REGULATION_OF_PLATELET_ACTIVATION,
PD-360324,Macrophage colony-stimulating factor 1 inhibitor,CSF1,0.9285714285714286,1,"1007,1088,1955,1969,2688,271,2914,3011,312,358,3612,616,69,864","1007,1088,1955,1969,2688,271,2914,3011,312,358,616,69,864",NA,"19,148","19,148",NA,O: 13 U: 0 A: 14,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Secreted protein,,,CHEMBL2109513,Other interleukin signaling:NA:NA:NA:NA,NA:NA:NA:NA:NA,
MCS-110,Macrophage colony-stimulating factor 1 inhibitor,CSF1,0.9285714285714286,1,"1007,1088,1955,1969,2688,271,2914,3011,312,358,3612,616,69,864","1007,1088,1955,1969,2688,271,2914,3011,312,358,616,69,864",NA,"19,148","19,148",NA,O: 13 U: 0 A: 14,O: 2 U: 0 A: 2,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,INHIBITOR,Antibody,Secreted protein,,,CHEMBL2109512,Other interleukin signaling:NA:NA:NA:NA,NA:NA:NA:NA:NA,
PEGAPTANIB SODIUM,Vascular endothelial growth factor A antagonist,VEGFA,0.9130434782608695,0.9130434782608695,"1074,1119,1221,1226,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818","1119,1221,1330,1339,1444,1709,1774,2060,2738,2782,2946,2956,3089,3220,3424,42,491,543,646,752,818",NA,"35,44,169","44,169",NA,O: 21 U: 0 A: 23,O: 2 U: 0 A: 3,,,Regulon_Gene,NA,TRUE,FALSE,FALSE,Regulon_Gene,,ANTAGONIST,Unknown,Secreted protein,,,CHEMBL1201421,"Metabolism of carbohydrates:Glycogen synthesis:Plasma lipoprotein assembly, remodeling, and clearance:Other semaphorin interactions:NA",GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS:GO_RESPONSE_TO_OXYGEN_LEVELS:GO_UROGENITAL_SYSTEM_DEVELOPMENT:GO_NEPHRON_DEVELOPMENT:GO_NEURON_PROJECTION_GUIDANCE,HALLMARK_HYPOXIA:HALLMARK_MTORC1_SIGNALING:HALLMARK_TNFA_SIGNALING_VIA_NFKB
